id,name,province,forecast_datetime,publication_datetime,forecast_datetime_text_en,forecast_datetime_text_fr,publication_datetime_text_en,publication_datetime_text_fr,p1_label,p1_aqhi,p2_label,p2_aqhi,p3_label,p3_aqhi,p4_label,p4_aqhi,p5_label,p5_aqhi,lon,lat,p1_color
AQ_FCST-CBDPK-202512212300-202512212100,Pictou,,2025-12-21T23:00:00Z,2025-12-21T21:00:00Z,7:00 PM AST Sunday 21 December 2025,7h00 PM HNA dimanche 21 décembre 2025,,,,,,,,,,,,,-62.7091666666667,45.6758333333333,#9e9e9e
AQ_FCST-FDQBX-202512212300-202512212200,Toronto North,,2025-12-21T23:00:00Z,2025-12-21T22:00:00Z,6:00 PM EST Sunday 21 December 2025,6h00 PM HNE dimanche 21 décembre 2025,,,,,,,,,,,,,-79.41026,43.76205,#9e9e9e
AQ_FCST-FDSUS-202512212300-202512212200,Parry Sound,,2025-12-21T23:00:00Z,2025-12-21T22:00:00Z,6:00 PM EST Sunday 21 December 2025,6h00 PM HNE dimanche 21 décembre 2025,,,,,,,,,,,,,-80.0361111,45.3538889,#9e9e9e
AQ_FCST-JCJHI-202512212300-202512210100,Whistler,,2025-12-21T23:00:00Z,2025-12-21T01:00:00Z,3:00 PM PST Sunday 21 December 2025,3h00 PM HNP dimanche 21 décembre 2025,,,,,,,,,,,,,-122.966666666667,50.1166666666667,#9e9e9e
AQ_FCST-IAIUC-202512212300-202512211300,Medicine Hat,,2025-12-21T23:00:00Z,2025-12-21T13:00:00Z,4:00 PM MST Sunday 21 December 2025,4h00 PM HNR dimanche 21 décembre 2025,,,,,,,,,,,,,-110.676666666667,50.0408333333333,#9e9e9e
AQ_FCST-FCCOT-202512212300-202512211100,Cornwall,,2025-12-21T23:00:00Z,2025-12-21T11:00:00Z,6:00 PM EST Sunday 21 December 2025,6h00 PM HNE dimanche 21 décembre 2025,,,,,,,,,,,,,-74.7263889,45.0263889,#9e9e9e
AQ_FCST-DBEDJ-202512212300-202512211000,Miramichi,,2025-12-21T23:00:00Z,2025-12-21T10:00:00Z,7:00 PM AST Sunday 21 December 2025,7h00 PM HNA dimanche 21 décembre 2025,,,,,,,,,,,,,-65.4666999,47.0041999,#9e9e9e
AQ_FCST-FEVNS-202512212300-202512212200,Hamilton,,2025-12-21T23:00:00Z,2025-12-21T22:00:00Z,6:00 PM EST Sunday 21 December 2025,6h00 PM HNE dimanche 21 décembre 2025,,,,,,,,,,,,,-79.935,43.242778,#9e9e9e
AQ_FCST-IANHQ-202512212300-202512211300,Wood Buffalo - south,,2025-12-21T23:00:00Z,2025-12-21T13:00:00Z,4:00 PM MST Sunday 21 December 2025,4h00 PM HNR dimanche 21 décembre 2025,,,,,,,,,,,,,-111.0788889,55.6311111,#9e9e9e
AQ_FCST-FCIBD-202512212300-202512212200,Port Stanley,,2025-12-21T23:00:00Z,2025-12-21T22:00:00Z,6:00 PM EST Sunday 21 December 2025,6h00 PM HNE dimanche 21 décembre 2025,,,,,,,,,,,,,-81.2108334,42.6663888,#9e9e9e
AQ_FCST-FBLKS-202512212300-202512212200,Hamilton Mountain,,2025-12-21T23:00:00Z,2025-12-21T22:00:00Z,6:00 PM EST Sunday 21 December 2025,6h00 PM HNE dimanche 21 décembre 2025,,,,,,,,,,,,,-79.82235,43.23039,#9e9e9e
AQ_FCST-FDSUS-202512212300-202512211100,Parry Sound,,2025-12-21T23:00:00Z,2025-12-21T11:00:00Z,6:00 PM EST Sunday 21 December 2025,6h00 PM HNE dimanche 21 décembre 2025,,,,,,,,,,,,,-80.0361111,45.3538889,#9e9e9e
AQ_FCST-LAILM-202512212300-202512211300,Fort Simpson,,2025-12-21T23:00:00Z,2025-12-21T13:00:00Z,4:00 PM MST Sunday 21 December 2025,4h00 PM HNR dimanche 21 décembre 2025,,,,,,,,,,,,,-121.3527,61.8609,#9e9e9e
AQ_FCST-EHHUN-202512212300-202512211100,Montréal,,2025-12-21T23:00:00Z,2025-12-21T11:00:00Z,6:00 PM EST Sunday 21 December 2025,6h00 PM HNE dimanche 21 décembre 2025,,,,,,,,,,,,,-73.65,45.5166666666667,#9e9e9e
AQ_FCST-BAARG-202512212300-202512211000,Charlottetown,,2025-12-21T23:00:00Z,2025-12-21T10:00:00Z,7:00 PM AST Sunday 21 December 2025,7h00 PM HNA dimanche 21 décembre 2025,,,,,,,,,,,,,-63.1347222222222,46.2402777777778,#9e9e9e
AQ_FCST-EHHUN-202512212300-202512212200,Montréal,,2025-12-21T23:00:00Z,2025-12-21T22:00:00Z,6:00 PM EST Sunday 21 December 2025,6h00 PM HNE dimanche 21 décembre 2025,,,,,,,,,,,,,-73.65,45.5166666666667,#9e9e9e
AQ_FCST-IACMW-202512212300-202512211300,Edson,,2025-12-21T23:00:00Z,2025-12-21T13:00:00Z,4:00 PM MST Sunday 21 December 2025,4h00 PM HNR dimanche 21 décembre 2025,,,,,,,,,,,,,-116.4327778,53.5836111,#9e9e9e
AQ_FCST-JBRIK-202512212300-202512211400,Metro Vancouver - NW,,2025-12-21T23:00:00Z,2025-12-21T14:00:00Z,3:00 PM PST Sunday 21 December 2025,3h00 PM HNP dimanche 21 décembre 2025,,,,,,,,,,,,,-123.113889,49.261111,#9e9e9e
AQ_FCST-GADMZ-202512212300-202512211200,Brandon,,2025-12-21T23:00:00Z,2025-12-21T12:00:00Z,5:00 PM CST Sunday 21 December 2025,5h00 PM HNC dimanche 21 décembre 2025,,,,,,,,,,,,,-99.9522222222222,49.8469444444444,#9e9e9e
AQ_FCST-FAFFD-202512212300-202512212200,Barrie,,2025-12-21T23:00:00Z,2025-12-21T22:00:00Z,6:00 PM EST Sunday 21 December 2025,6h00 PM HNE dimanche 21 décembre 2025,,,,,,,,,,,,,-79.6769699,44.37124,#9e9e9e
AQ_FCST-IAASX-202512212300-202512210000,Sturgeon County,,2025-12-21T23:00:00Z,2025-12-21T00:00:00Z,4:00 PM MST Sunday 21 December 2025,4h00 PM HNR dimanche 21 décembre 2025,,,,,,,,,,,,,-113.3283333,53.8297222,#9e9e9e
AQ_FCST-JBTMB-202512212300-202512211400,Williams Lake,,2025-12-21T23:00:00Z,2025-12-21T14:00:00Z,3:00 PM PST Sunday 21 December 2025,3h00 PM HNP dimanche 21 décembre 2025,,,,,,,,,,,,,-122.141666666667,52.1416666666667,#9e9e9e
AQ_FCST-EGLTT-202512212300-202512211100,Gatineau,,2025-12-21T23:00:00Z,2025-12-21T11:00:00Z,6:00 PM EST Sunday 21 December 2025,6h00 PM HNE dimanche 21 décembre 2025,,,,,,,,,,,,,-75.65,45.4833333333333,#9e9e9e
AQ_FCST-FEAKO-202512212300-202512211100,Mississauga,,2025-12-21T23:00:00Z,2025-12-21T11:00:00Z,6:00 PM EST Sunday 21 December 2025,6h00 PM HNE dimanche 21 décembre 2025,,,,,,,,,,,,,-79.6572222222222,43.5855555555556,#9e9e9e
AQ_FCST-DAFQX-202512212300-202512211000,Bathurst,,2025-12-21T23:00:00Z,2025-12-21T10:00:00Z,7:00 PM AST Sunday 21 December 2025,7h00 PM HNA dimanche 21 décembre 2025,,,,,,,,,,,,,-65.6283,47.6261,#9e9e9e
AQ_FCST-JAFUV-202512212300-202512210100,Central Okanagan,,2025-12-21T23:00:00Z,2025-12-21T01:00:00Z,3:00 PM PST Sunday 21 December 2025,3h00 PM HNP dimanche 21 décembre 2025,,,,,,,,,,,,,-119.483333333333,49.8833333333333,#9e9e9e
AQ_FCST-FCGKZ-202512212300-202512212200,Oakville,,2025-12-21T23:00:00Z,2025-12-21T22:00:00Z,6:00 PM EST Sunday 21 December 2025,6h00 PM HNE dimanche 21 décembre 2025,,,,,,,,,,,,,-79.7138888888889,43.4563888888889,#9e9e9e
AQ_FCST-LAILN-202512212300-202512211300,Fort Smith,,2025-12-21T23:00:00Z,2025-12-21T13:00:00Z,4:00 PM MST Sunday 21 December 2025,4h00 PM HNR dimanche 21 décembre 2025,,,,,,,,,,,,,-111.8829,60.0053,#9e9e9e
AQ_FCST-JCVCC-202512212300-202512211400,Eastern Fraser Valley,,2025-12-21T23:00:00Z,2025-12-21T14:00:00Z,3:00 PM PST Sunday 21 December 2025,3h00 PM HNP dimanche 21 décembre 2025,,,,,,,,,,,,,-121.941666666667,49.175,#9e9e9e
AQ_FCST-JBXCK-202512212300-202512211400,Terrace,,2025-12-21T23:00:00Z,2025-12-21T14:00:00Z,3:00 PM PST Sunday 21 December 2025,3h00 PM HNP dimanche 21 décembre 2025,,,,,,,,,,,,,-128.599722,54.516389,#9e9e9e
AQ_FCST-JAFNW-202512212300-202512210100,Kamloops,,2025-12-21T23:00:00Z,2025-12-21T01:00:00Z,3:00 PM PST Sunday 21 December 2025,3h00 PM HNP dimanche 21 décembre 2025,,,,,,,,,,,,,-120.327222222222,50.6733333333333,#9e9e9e
AQ_FCST-OATSD-202512212300-202512211100,Arviat,,2025-12-21T23:00:00Z,2025-12-21T11:00:00Z,5:00 PM CST Sunday 21 December 2025,5h00 PM HNC dimanche 21 décembre 2025,,,,,,,,,,,,,-94.058333,61.108333,#9e9e9e
AQ_FCST-IAASX-202512212300-202512211300,Sturgeon County,,2025-12-21T23:00:00Z,2025-12-21T13:00:00Z,4:00 PM MST Sunday 21 December 2025,4h00 PM HNR dimanche 21 décembre 2025,,,,,,,,,,,,,-113.3283333,53.8297222,#9e9e9e
AQ_FCST-HAUQM-202512212300-202512211200,Estevan,,2025-12-21T23:00:00Z,2025-12-21T12:00:00Z,5:00 PM CST Sunday 21 December 2025,5h00 PM HNC dimanche 21 décembre 2025,,,,,,,,,,,,,-102.9859847,49.1392833,#9e9e9e
AQ_FCST-JBOBQ-202512212300-202512211400,Victoria / Saanich,,2025-12-21T23:00:00Z,2025-12-21T14:00:00Z,3:00 PM PST Sunday 21 December 2025,3h00 PM HNP dimanche 21 décembre 2025,,,,,,,,,,,,,-123.366666666667,48.4333333333333,#9e9e9e
AQ_FCST-JAGPB-202512212300-202512210100,Fort St. John,,2025-12-21T23:00:00Z,2025-12-21T01:00:00Z,3:00 PM PST Sunday 21 December 2025,3h00 PM HNP dimanche 21 décembre 2025,,,,,,,,,,,,,-120.846667,56.2525,#9e9e9e
AQ_FCST-OAUDO-202512212300-202512212200,Kugluktuk,,2025-12-21T23:00:00Z,2025-12-21T22:00:00Z,4:00 PM MST Sunday 21 December 2025,4h00 PM HNR dimanche 21 décembre 2025,,,,,,,,,,,,,-115.09333,67.826667,#9e9e9e
AQ_FCST-JAHJY-202512212300-202512210100,Comox Valley,,2025-12-21T23:00:00Z,2025-12-21T01:00:00Z,3:00 PM PST Sunday 21 December 2025,3h00 PM HNP dimanche 21 décembre 2025,,,,,,,,,,,,,-124.9833,49.6833,#9e9e9e
AQ_FCST-FCTOV-202512212300-202512212200,Sudbury,,2025-12-21T23:00:00Z,2025-12-21T22:00:00Z,6:00 PM EST Sunday 21 December 2025,6h00 PM HNE dimanche 21 décembre 2025,,,,,,,,,,,,,-80.9775,46.5011111,#9e9e9e
AQ_FCST-FDQBU-202512212300-202512211100,Toronto East,,2025-12-21T23:00:00Z,2025-12-21T11:00:00Z,6:00 PM EST Sunday 21 December 2025,6h00 PM HNE dimanche 21 décembre 2025,,,,,,,,,,,,,-79.2308334,43.7558333,#9e9e9e
AQ_FCST-JBMQO-202512212300-202512211400,Smithers,,2025-12-21T23:00:00Z,2025-12-21T14:00:00Z,3:00 PM PST Sunday 21 December 2025,3h00 PM HNP dimanche 21 décembre 2025,,,,,,,,,,,,,-127.176111,54.779167,#9e9e9e
AQ_FCST-AADCE-202512212300-202512212030,Burin,,2025-12-21T23:00:00Z,2025-12-21T20:30:00Z,7:30 PM NST Sunday 21 December 2025,7h30 PM HNT dimanche 21 décembre 2025,,,,,,,,,,,,,-55.175272,47.082841,#9e9e9e
AQ_FCST-FEVJR-202512212300-202512212200,Kingston,,2025-12-21T23:00:00Z,2025-12-21T22:00:00Z,6:00 PM EST Sunday 21 December 2025,6h00 PM HNE dimanche 21 décembre 2025,,,,,,,,,,,,,-76.4163888,44.3066666,#9e9e9e
AQ_FCST-FCNJT-202512212300-202512212200,Windsor West,,2025-12-21T23:00:00Z,2025-12-21T22:00:00Z,6:00 PM EST Sunday 21 December 2025,6h00 PM HNE dimanche 21 décembre 2025,,,,,,,,,,,,,-83.0594444,42.2830556,#9e9e9e
AQ_FCST-IADGP-202512212300-202512211300,Lethbridge,,2025-12-21T23:00:00Z,2025-12-21T13:00:00Z,4:00 PM MST Sunday 21 December 2025,4h00 PM HNR dimanche 21 décembre 2025,,,,,,,,,,,,,-112.841944444444,49.6936111111111,#9e9e9e
AQ_FCST-LBAMG-202512212300-202512211300,Yellowknife,,2025-12-21T23:00:00Z,2025-12-21T13:00:00Z,4:00 PM MST Sunday 21 December 2025,4h00 PM HNR dimanche 21 décembre 2025,,,,,,,,,,,,,-114.37,62.4536,#9e9e9e
AQ_FCST-JCVCJ-202512212300-202512211400,Squamish,,2025-12-21T23:00:00Z,2025-12-21T14:00:00Z,3:00 PM PST Sunday 21 December 2025,3h00 PM HNP dimanche 21 décembre 2025,,,,,,,,,,,,,-123.133333,49.75,#9e9e9e
AQ_FCST-FAFFD-202512212300-202512211100,Barrie,,2025-12-21T23:00:00Z,2025-12-21T11:00:00Z,6:00 PM EST Sunday 21 December 2025,6h00 PM HNE dimanche 21 décembre 2025,,,,,,,,,,,,,-79.6769699,44.37124,#9e9e9e
AQ_FCST-KAHFT-202512212300-202512211300,Whitehorse,,2025-12-21T23:00:00Z,2025-12-21T13:00:00Z,3:00 PM PST Sunday 21 December 2025,3h00 PM HNP dimanche 21 décembre 2025,,,,,,,,,,,,,-135.0808333,60.6961111,#9e9e9e
AQ_FCST-AADCE-202512212300-202512210930,Burin,,2025-12-21T23:00:00Z,2025-12-21T09:30:00Z,7:30 PM NST Sunday 21 December 2025,7h30 PM HNT dimanche 21 décembre 2025,,,,,,,,,,,,,-55.175272,47.082841,#9e9e9e
AQ_FCST-JBNTS-202512212300-202512211400,Quesnel,,2025-12-21T23:00:00Z,2025-12-21T14:00:00Z,3:00 PM PST Sunday 21 December 2025,3h00 PM HNP dimanche 21 décembre 2025,,,,,,,,,,,,,-122.5,53.0,#9e9e9e
AQ_FCST-LAILN-202512212300-202512210000,Fort Smith,,2025-12-21T23:00:00Z,2025-12-21T00:00:00Z,4:00 PM MST Sunday 21 December 2025,4h00 PM HNR dimanche 21 décembre 2025,,,,,,,,,,,,,-111.8829,60.0053,#9e9e9e
AQ_FCST-FCKTB-202512212300-202512212200,Toronto West,,2025-12-21T23:00:00Z,2025-12-21T22:00:00Z,6:00 PM EST Sunday 21 December 2025,6h00 PM HNE dimanche 21 décembre 2025,,,,,,,,,,,,,-79.56589,43.71823,#9e9e9e
AQ_FCST-IACMW-202512212300-202512210000,Edson,,2025-12-21T23:00:00Z,2025-12-21T00:00:00Z,4:00 PM MST Sunday 21 December 2025,4h00 PM HNR dimanche 21 décembre 2025,,,,,,,,,,,,,-116.4327778,53.5836111,#9e9e9e
AQ_FCST-FDQBX-202512212300-202512211100,Toronto North,,2025-12-21T23:00:00Z,2025-12-21T11:00:00Z,6:00 PM EST Sunday 21 December 2025,6h00 PM HNE dimanche 21 décembre 2025,,,,,,,,,,,,,-79.41026,43.76205,#9e9e9e
AQ_FCST-JBOAP-202512212300-202512211400,North Okanagan,,2025-12-21T23:00:00Z,2025-12-21T14:00:00Z,3:00 PM PST Sunday 21 December 2025,3h00 PM HNP dimanche 21 décembre 2025,,,,,,,,,,,,,-119.266666666667,50.2583333333333,#9e9e9e
AQ_FCST-EHTWR-202512212300-202512211100,Quebec,,2025-12-21T23:00:00Z,2025-12-21T11:00:00Z,6:00 PM EST Sunday 21 December 2025,6h00 PM HNE dimanche 21 décembre 2025,,,,,,,,,,,,,-71.2166666666667,46.8166666666667,#9e9e9e
AQ_FCST-EGLTT-202512212300-202512212200,Gatineau,,2025-12-21T23:00:00Z,2025-12-21T22:00:00Z,6:00 PM EST Sunday 21 December 2025,6h00 PM HNE dimanche 21 décembre 2025,,,,,,,,,,,,,-75.65,45.4833333333333,#9e9e9e
AQ_FCST-LALNA-202512212300-202512211300,Inuvik,,2025-12-21T23:00:00Z,2025-12-21T13:00:00Z,4:00 PM MST Sunday 21 December 2025,4h00 PM HNR dimanche 21 décembre 2025,,,,,,,,,,,,,-133.7297,68.3609,#9e9e9e
AQ_FCST-FCFUU-202512212300-202512212200,North Bay,,2025-12-21T23:00:00Z,2025-12-21T22:00:00Z,6:00 PM EST Sunday 21 December 2025,6h00 PM HNE dimanche 21 décembre 2025,,,,,,,,,,,,,-79.459167,46.314444,#9e9e9e
AQ_FCST-IACMP-202512212300-202512210000,Edmonton,,2025-12-21T23:00:00Z,2025-12-21T00:00:00Z,4:00 PM MST Sunday 21 December 2025,4h00 PM HNR dimanche 21 décembre 2025,,,,,,,,,,,,,-113.490277777778,53.5344444444444,#9e9e9e
AQ_FCST-FALIF-202512212300-202512212200,Brampton,,2025-12-21T23:00:00Z,2025-12-21T22:00:00Z,6:00 PM EST Sunday 21 December 2025,6h00 PM HNE dimanche 21 décembre 2025,,,,,,,,,,,,,-79.7608333333333,43.6883333333333,#9e9e9e
AQ_FCST-DAHEI-202512212300-202512211000,Campbellton,,2025-12-21T23:00:00Z,2025-12-21T10:00:00Z,7:00 PM AST Sunday 21 December 2025,7h00 PM HNA dimanche 21 décembre 2025,,,,,,,,,,,,,-66.683511,47.999336,#9e9e9e
AQ_FCST-FEUTC-202512212300-202512211100,Chatham,,2025-12-21T23:00:00Z,2025-12-21T11:00:00Z,6:00 PM EST Sunday 21 December 2025,6h00 PM HNE dimanche 21 décembre 2025,,,,,,,,,,,,,-82.12876,42.43396,#9e9e9e
AQ_FCST-JCMDB-202512212300-202512211400,Kitimat,,2025-12-21T23:00:00Z,2025-12-21T14:00:00Z,3:00 PM PST Sunday 21 December 2025,3h00 PM HNP dimanche 21 décembre 2025,,,,,,,,,,,,,-128.652222,54.053333,#9e9e9e
AQ_FCST-JCVCC-202512212300-202512210100,Eastern Fraser Valley,,2025-12-21T23:00:00Z,2025-12-21T01:00:00Z,3:00 PM PST Sunday 21 December 2025,3h00 PM HNP dimanche 21 décembre 2025,,,,,,,,,,,,,-121.941666666667,49.175,#9e9e9e
AQ_FCST-HAPKT-202512212300-202512211200,Swift Current,,2025-12-21T23:00:00Z,2025-12-21T12:00:00Z,5:00 PM CST Sunday 21 December 2025,5h00 PM HNC dimanche 21 décembre 2025,,,,,,,,,,,,,-107.81689,50.285833,#9e9e9e
AQ_FCST-FBLJL-202512212300-202512212200,Hamilton Downtown,,2025-12-21T23:00:00Z,2025-12-21T22:00:00Z,6:00 PM EST Sunday 21 December 2025,6h00 PM HNE dimanche 21 décembre 2025,,,,,,,,,,,,,-79.8418,43.24504,#9e9e9e
AQ_FCST-IACIQ-202512212300-202512210000,Strathcona County,,2025-12-21T23:00:00Z,2025-12-21T00:00:00Z,4:00 PM MST Sunday 21 December 2025,4h00 PM HNR dimanche 21 décembre 2025,,,,,,,,,,,,,-113.1438889,53.5522222,#9e9e9e
AQ_FCST-HAIMP-202512212300-202512211200,Regina,,2025-12-21T23:00:00Z,2025-12-21T12:00:00Z,5:00 PM CST Sunday 21 December 2025,5h00 PM HNC dimanche 21 décembre 2025,,,,,,,,,,,,,-104.606666666667,50.4547222222222,#9e9e9e
AQ_FCST-FEVJS-202512212300-202512211100,Belleville,,2025-12-21T23:00:00Z,2025-12-21T11:00:00Z,6:00 PM EST Sunday 21 December 2025,6h00 PM HNE dimanche 21 décembre 2025,,,,,,,,,,,,,-77.3697222,44.2566666,#9e9e9e
AQ_FCST-IACGW-202512212300-202512210000,Lamont County,,2025-12-21T23:00:00Z,2025-12-21T00:00:00Z,4:00 PM MST Sunday 21 December 2025,4h00 PM HNR dimanche 21 décembre 2025,,,,,,,,,,,,,-112.7844444,53.7591666,#9e9e9e
AQ_FCST-DALZZ-202512212300-202512211000,Edmundston,,2025-12-21T23:00:00Z,2025-12-21T10:00:00Z,7:00 PM AST Sunday 21 December 2025,7h00 PM HNA dimanche 21 décembre 2025,,,,,,,,,,,,,-68.294444,47.377222,#9e9e9e
AQ_FCST-FEUZB-202512212300-202512211100,Toronto,,2025-12-21T23:00:00Z,2025-12-21T11:00:00Z,6:00 PM EST Sunday 21 December 2025,6h00 PM HNE dimanche 21 décembre 2025,,,,,,,,,,,,,-79.3733333333333,43.7416666666667,#9e9e9e
AQ_FCST-JCVCJ-202512212300-202512210100,Squamish,,2025-12-21T23:00:00Z,2025-12-21T01:00:00Z,3:00 PM PST Sunday 21 December 2025,3h00 PM HNP dimanche 21 décembre 2025,,,,,,,,,,,,,-123.133333,49.75,#9e9e9e
AQ_FCST-FAYJG-202512212300-202512212200,Grand Bend,,2025-12-21T23:00:00Z,2025-12-21T22:00:00Z,6:00 PM EST Sunday 21 December 2025,6h00 PM HNE dimanche 21 décembre 2025,,,,,,,,,,,,,-81.7563889,43.3025,#9e9e9e
AQ_FCST-BAEMV-202512212300-202512211000,St. Peters Bay,,2025-12-21T23:00:00Z,2025-12-21T10:00:00Z,7:00 PM AST Sunday 21 December 2025,7h00 PM HNA dimanche 21 décembre 2025,,,,,,,,,,,,,-62.5833333333333,46.4166666666667,#9e9e9e
AQ_FCST-FBKKK-202512212300-202512212200,Guelph,,2025-12-21T23:00:00Z,2025-12-21T22:00:00Z,6:00 PM EST Sunday 21 December 2025,6h00 PM HNE dimanche 21 décembre 2025,,,,,,,,,,,,,-80.22899,43.53571,#9e9e9e
AQ_FCST-IACIQ-202512212300-202512211300,Strathcona County,,2025-12-21T23:00:00Z,2025-12-21T13:00:00Z,4:00 PM MST Sunday 21 December 2025,4h00 PM HNR dimanche 21 décembre 2025,,,,,,,,,,,,,-113.1438889,53.5522222,#9e9e9e
AQ_FCST-GBEIN-202512212300-202512211200,Winnipeg,,2025-12-21T23:00:00Z,2025-12-21T12:00:00Z,5:00 PM CST Sunday 21 December 2025,5h00 PM HNC dimanche 21 décembre 2025,,,,,,,,,,,,,-97.1463888888889,49.8844444444444,#9e9e9e
AQ_FCST-FEVJR-202512212300-202512211100,Kingston,,2025-12-21T23:00:00Z,2025-12-21T11:00:00Z,6:00 PM EST Sunday 21 December 2025,6h00 PM HNE dimanche 21 décembre 2025,,,,,,,,,,,,,-76.4163888,44.3066666,#9e9e9e
AQ_FCST-HAHJJ-202512212300-202512211200,Saskatoon,,2025-12-21T23:00:00Z,2025-12-21T12:00:00Z,5:00 PM CST Sunday 21 December 2025,5h00 PM HNC dimanche 21 décembre 2025,,,,,,,,,,,,,-106.686111111111,52.1397222222222,#9e9e9e
AQ_FCST-CBELL-202512212300-202512211000,Port Hawkesbury,,2025-12-21T23:00:00Z,2025-12-21T10:00:00Z,7:00 PM AST Sunday 21 December 2025,7h00 PM HNA dimanche 21 décembre 2025,,,,,,,,,,,,,-61.356111,45.6161111,#9e9e9e
AQ_FCST-FAZKI-202512212300-202512212200,Dorset,,2025-12-21T23:00:00Z,2025-12-21T22:00:00Z,6:00 PM EST Sunday 21 December 2025,6h00 PM HNE dimanche 21 décembre 2025,,,,,,,,,,,,,-78.8927778,45.2447222,#9e9e9e
AQ_FCST-GAILW-202512212300-202512211200,Flin Flon,,2025-12-21T23:00:00Z,2025-12-21T12:00:00Z,5:00 PM CST Sunday 21 December 2025,5h00 PM HNC dimanche 21 décembre 2025,,,,,,,,,,,,,-101.8641699,54.768056,#9e9e9e
AQ_FCST-FEVNS-202512212300-202512211100,Hamilton,,2025-12-21T23:00:00Z,2025-12-21T11:00:00Z,6:00 PM EST Sunday 21 December 2025,6h00 PM HNE dimanche 21 décembre 2025,,,,,,,,,,,,,-79.935,43.242778,#9e9e9e
AQ_FCST-IACGW-202512212300-202512211300,Lamont County,,2025-12-21T23:00:00Z,2025-12-21T13:00:00Z,4:00 PM MST Sunday 21 December 2025,4h00 PM HNR dimanche 21 décembre 2025,,,,,,,,,,,,,-112.7844444,53.7591666,#9e9e9e
AQ_FCST-JCMDB-202512212300-202512210100,Kitimat,,2025-12-21T23:00:00Z,2025-12-21T01:00:00Z,3:00 PM PST Sunday 21 December 2025,3h00 PM HNP dimanche 21 décembre 2025,,,,,,,,,,,,,-128.652222,54.053333,#9e9e9e
AQ_FCST-JBXHZ-202512212300-202512211400,Metro Vancouver - NE,,2025-12-21T23:00:00Z,2025-12-21T14:00:00Z,3:00 PM PST Sunday 21 December 2025,3h00 PM HNP dimanche 21 décembre 2025,,,,,,,,,,,,,-122.683333333333,49.2333333333333,#9e9e9e
AQ_FCST-FEARV-202512212300-202512211100,Sarnia,,2025-12-21T23:00:00Z,2025-12-21T11:00:00Z,6:00 PM EST Sunday 21 December 2025,6h00 PM HNE dimanche 21 décembre 2025,,,,,,,,,,,,,-82.3177777,42.9813889,#9e9e9e
AQ_FCST-HAUQM-202512212300-202512212300,Estevan,,2025-12-21T23:00:00Z,2025-12-21T23:00:00Z,5:00 PM CST Sunday 21 December 2025,5h00 PM HNC dimanche 21 décembre 2025,,,,,,,,,,,,,-102.9859847,49.1392833,#9e9e9e
AQ_FCST-FCCOT-202512212300-202512212200,Cornwall,,2025-12-21T23:00:00Z,2025-12-21T22:00:00Z,6:00 PM EST Sunday 21 December 2025,6h00 PM HNE dimanche 21 décembre 2025,,,,,,,,,,,,,-74.7263889,45.0263889,#9e9e9e
AQ_FCST-CAPHL-202512212300-202512211000,Halifax Downtown,,2025-12-21T23:00:00Z,2025-12-21T10:00:00Z,7:00 PM AST Sunday 21 December 2025,7h00 PM HNA dimanche 21 décembre 2025,,,,,,,,,,,,,-63.590651,44.647401,#9e9e9e
AQ_FCST-IABOA-202512212300-202512211300,Drayton Valley,,2025-12-21T23:00:00Z,2025-12-21T13:00:00Z,4:00 PM MST Sunday 21 December 2025,4h00 PM HNR dimanche 21 décembre 2025,,,,,,,,,,,,,-114.9808333,53.2241666,#9e9e9e
AQ_FCST-OATRP-202512212300-202512211100,Iqaluit,,2025-12-21T23:00:00Z,2025-12-21T11:00:00Z,6:00 PM EST Sunday 21 December 2025,6h00 PM HNE dimanche 21 décembre 2025,,,,,,,,,,,,,-68.5166666,63.75,#9e9e9e
AQ_FCST-HASIZ-202512212300-202512211200,Buffalo Narrows,,2025-12-21T23:00:00Z,2025-12-21T12:00:00Z,5:00 PM CST Sunday 21 December 2025,5h00 PM HNC dimanche 21 décembre 2025,,,,,,,,,,,,,-108.5243083,55.8769833,#9e9e9e
AQ_FCST-IABOA-202512212300-202512210000,Drayton Valley,,2025-12-21T23:00:00Z,2025-12-21T00:00:00Z,4:00 PM MST Sunday 21 December 2025,4h00 PM HNR dimanche 21 décembre 2025,,,,,,,,,,,,,-114.9808333,53.2241666,#9e9e9e
AQ_FCST-JCAAC-202512212300-202512211400,Castlegar,,2025-12-21T23:00:00Z,2025-12-21T14:00:00Z,3:00 PM PST Sunday 21 December 2025,3h00 PM HNP dimanche 21 décembre 2025,,,,,,,,,,,,,-117.666667,49.324722,#9e9e9e
AQ_FCST-IACMP-202512212300-202512211300,Edmonton,,2025-12-21T23:00:00Z,2025-12-21T13:00:00Z,4:00 PM MST Sunday 21 December 2025,4h00 PM HNR dimanche 21 décembre 2025,,,,,,,,,,,,,-113.490277777778,53.5344444444444,#9e9e9e
AQ_FCST-BADSZ-202512212300-202512211000,Summerside (Wellington),,2025-12-21T23:00:00Z,2025-12-21T10:00:00Z,7:00 PM AST Sunday 21 December 2025,7h00 PM HNA dimanche 21 décembre 2025,,,,,,,,,,,,,-64.0,46.45,#9e9e9e
